"GENE_NAME"	"GENE_TYPE"	"beta"	"StdErr"	"Tvalue"	"Chisq"	"Pvalue"	"CalledSignificant"	"Chromosome.scaffold.name"	"gene"	"Chromosome.scaffold.name.1"	"Gene.start..bp."	"Gene.end..bp."
"156"	"ACTA2"	"protein_coding"	-0.0497765004243814	0.0236898417480516	-2.10117488135924	4.29532663311853	0.0382172543729812	0	"10"	"Acta2"	"19"	34241090	34255590
"157"	"ACTB"	"protein_coding"	0.216393264923567	0.0201775279614607	10.7244685938179	68.8084960074629	1.08504241586558e-16	1	"7"	"Actb"	"5"	142903115	142906754
"158"	"ACTB"	"protein_coding"	0.216393264923567	0.0201775279614607	10.7244685938179	68.8084960074629	1.08504241586558e-16	1	"7"	"Gm17087"	"17"	8565852	8566950
"159"	"ACTG1"	"protein_coding"	0.0852151819239456	0.02122394198182	4.01504970174435	14.528648119742	0.00013804426861217	0	"17"	"Actg1"	"11"	120345690	120348542
"160"	"ACTG2"	"protein_coding"	-0.0359606133090434	0.0381324076993148	-0.94304596742496	0.88436714062297	0.347008338182821	0	"2"	"Actg2"	"6"	83512905	83536265
"161"	"ACTL6A"	"protein_coding"	-0.0583267386946548	0.0157845375149857	-3.69518198675634	12.5349006134561	0.000399420857225509	0	"3"	"Actl6a"	"3"	32706298	32726973
"162"	"ACTN1"	"protein_coding"	-0.443159881393233	0.0555343051067496	-7.97993025286583	46.7009692661019	8.26880993935497e-12	1	"14"	"Actn1"	"12"	80167547	80260371
"163"	"ACTN2"	"protein_coding"	0.045474743606451	0.049665430724241	0.915621649572354	0.832481076611089	0.361556079627574	0	"1"	"Actn2"	"13"	12269426	12340760
"164"	"ACTN4"	"protein_coding"	0.331946336641836	0.0392752945281945	8.45178478301524	49.6687775700826	1.82019631721202e-12	1	"19"	"Actn4"	"7"	28893248	28962340
"165"	"ACTR10"	"protein_coding"	0.0357146867935986	0.015363110230822	2.32470419446361	5.20232776952357	0.022556662112268	0	"14"	"Actr10"	"12"	70937857	70964718
"166"	"ACTR1A"	"protein_coding"	0.126105764705478	0.0219697637323185	5.73996908851464	27.1096530093136	1.92235639866185e-07	1	"10"	"Actr1a"	"19"	46376811	46395748
"167"	"ACTR1B"	"protein_coding"	-0.00678427942546782	0.0193767360870814	-0.350124984671228	0.122474975286465	0.726365528564643	0	"2"	"Actr1b"	"1"	36698114	36714422
"168"	"ACTR2"	"protein_coding"	0.103003565486287	0.0152961722870382	6.73394386212368	35.0696038527349	3.18128057005729e-09	1	"2"	"Actr2"	"11"	20062304	20112913
"169"	"ACTR3"	"protein_coding"	0.0468544920899133	0.0162559028892081	2.88230634799245	7.85829111582244	0.00505881831732156	0	"2"	"Actr3"	"1"	125392905	125435727
"170"	"ACTR3B"	"protein_coding"	0.00623783418737754	0.0288696950584683	0.216068585925288	0.0466505653717775	0.828997553932517	0	"7"	"Actr3b"	"5"	25759997	25850688
"172"	"ACTR5"	"protein_coding"	0.104544108954224	0.0310462494466676	3.36736677754952	10.5673669057734	0.00115101560952061	0	"20"	"Actr5"	"2"	158624888	158639211
"173"	"ACTR6"	"protein_coding"	-0.0132116889427191	0.0159509674578734	-0.828268816773106	0.683067656326781	0.408532385020078	0	"12"	"Actr6"	"10"	89711971	89732295
"174"	"ACTR8"	"protein_coding"	0.0465871206848163	0.0268020378473774	1.73819322807108	2.96339074427392	0.0851691640380732	0	"3"	"Actr8"	"14"	29978337	30006354
"175"	"ACVR1"	"protein_coding"	-0.0639395043865703	0.0286306771403453	-2.23325155996639	4.81227975187467	0.0282576386931654	0	"2"	"Acvr1"	"2"	58388644	58567157
"176"	"ACVR1B"	"protein_coding"	-0.0892468442670957	0.0414596181702525	-2.15262098894897	4.50296986821724	0.0338360390294793	0	"12"	"Acvr1b"	"15"	101174067	101213684
"177"	"ACVR2A"	"protein_coding"	-0.0225794624543399	0.0357839322382954	-0.630994444768586	0.397010163214532	0.528637386568501	0	"2"	"Acvr2a"	"2"	48814109	48903269
"178"	"ACVRL1"	"protein_coding"	0.0602583152684092	0.0504950475556681	1.19335099550065	1.40992967682806	0.235068067634828	0	"12"	"Acvrl1"	"15"	101128522	101145336
"179"	"ACY1"	"protein_coding"	0.0921418932517307	0.0204919440749203	4.49649349592464	18.0022174551569	2.20647797670493e-05	0	"3"	"Acy1"	"9"	106432981	106438319
"180"	"ACYP1"	"protein_coding"	-0.081124378466473	0.0250451415268837	-3.23912637424681	9.81955942318061	0.00172665698547074	0	"14"	"Acyp1"	"12"	85272398	85288438
"181"	"ACYP2"	"protein_coding"	-0.0125120856967618	0.0160445611020873	-0.779833466129155	0.605789358222694	0.436377610289301	0	"2"	"Acyp2"	"11"	30505991	30649587
"182"	"ADA"	"protein_coding"	0.164005662078772	0.0397461739544963	4.12632577582272	15.2196818538427	9.57007905112099e-05	0	"20"	"Ada"	"2"	163726584	163750239
"183"	"ADAL"	"protein_coding"	-0.0328671471383464	0.0236413769925308	-1.39023827371521	1.90949828543273	0.167019000571392	0	"15"	"Adal"	"2"	121140428	121156680
"184"	"ADAM10"	"protein_coding"	0.0784163555720314	0.0193622126930017	4.04996871046531	14.8223981244546	0.000118124205505307	0	"15"	"Adam10"	"9"	70678997	70780229
"185"	"ADAM12"	"protein_coding"	-0.0274158770222732	0.085705715852526	-0.319883881133993	0.102188986104807	0.749218412354148	0	"10"	"Adam12"	"7"	133883199	134232146
"186"	"ADAM15"	"protein_coding"	0.119898250076091	0.0272138782495488	4.40577594184242	17.3565629213657	3.09826505520741e-05	0	"1"	"Adam15"	"3"	89338542	89349996
"187"	"ADAM17"	"protein_coding"	0.0465460594567543	0.0162638251900719	2.86193800737406	7.70013480876899	0.00552167013340421	0	"2"	"Adam17"	"12"	21323509	21373632
"188"	"ADAM18"	"protein_coding"	-0.0147244936195587	0.044327020491287	-0.332178735596563	0.110265723846624	0.739841815600536	0	"8"	"Adam18"	"8"	24602246	24674755
"189"	"ADAM22"	"protein_coding"	0.0655890416334941	0.0358378927083938	1.83015899308533	3.28042074147601	0.070110953283624	0	"7"	"Adam22"	"5"	8072352	8368160
"190"	"ADAM28"	"protein_coding"	0.27181479890104	0.0456275151257423	5.95725623348019	29.311373048792	6.16328958333238e-08	1	"8"	"Adam28"	"14"	68606027	68655842
"191"	"ADAM29"	"protein_coding"	0.00320709881334934	0.0257661657099364	0.124469385528813	0.01549110900892	0.900948469588382	0	"4"	"Adam29"	"8"	55870912	55906948
"192"	"ADAM32"	"protein_coding"	-0.0398665203399174	0.0209527593500762	-1.90268592665206	3.53971480100921	0.0599157625519409	0	"8"	"Adam32"	"8"	24836140	24948804
"193"	"ADAM8"	"protein_coding"	0.391218049860934	0.0394358197927962	9.92037320173571	62.4550321476408	2.72598384625565e-15	1	"10"	"Adam8"	"7"	139978932	139992562
"194"	"ADAM9"	"protein_coding"	0.174732088943339	0.0418917038625379	4.17104278013372	15.6677444567563	7.55008546791623e-05	0	"8"	"Adam9"	"8"	24949611	25016927
"195"	"ADAMTS1"	"protein_coding"	0.489303870484472	0.0495314811027705	9.87864403790468	63.5451718182269	1.56731283294635e-15	1	"21"	"Adamts1"	"16"	85793827	85803113
"196"	"ADAMTS10"	"protein_coding"	0.228874574781258	0.0488224828769181	4.68789298074523	19.3896324495414	1.06584109399758e-05	0	"19"	"Adamts10"	"17"	33524204	33553782
"197"	"ADAMTS17"	"protein_coding"	-0.133912638429877	0.040935263616907	-3.27132712966257	9.89346421786669	0.0016586682137254	0	"15"	"Adamts17"	"7"	66839735	67153171
"198"	"ADAMTS18"	"protein_coding"	0.0522924467488611	0.0519194743207666	1.00718367111713	1.00796122184892	0.315391763040733	0	"16"	"Adamts18"	"8"	113697126	113848738
"199"	"ADAMTS4"	"protein_coding"	-0.000909462529100862	0.0152551171013071	-0.0596168828506035	0.00354892482217295	0.952495840073147	0	"1"	"Adamts4"	"1"	171250421	171260637
"200"	"ADAMTS6"	"protein_coding"	-0.104081834127332	0.0521282388707134	-1.99664973116532	3.88928208591611	0.0485951919808486	0	"5"	"Adamts6"	"13"	104287835	104496695
"201"	"ADAMTS9"	"protein_coding"	-0.0534760581088277	0.0250148610995632	-2.13777153892577	4.44276685255359	0.0350494011050101	0	"3"	"Adamts9"	"6"	92772699	92943492
"202"	"ADAMTSL1"	"protein_coding"	0.00318179998720078	0.037077244928272	0.0858154372946574	0.00736394605408464	0.93161472431091	0	"9"	"Adamtsl1"	"4"	85514172	86428385
"203"	"ADAMTSL3"	"protein_coding"	-0.0656107456174903	0.0220601500004435	-2.97417495421251	8.38460207888771	0.00378413047604054	0	"15"	"Adamtsl3"	"7"	82335694	82614450
"204"	"ADAMTSL4"	"protein_coding"	0.00246499573609125	0.0205632327609529	0.119873940286859	0.0143684548192482	0.904587326047775	0	"1"	"Adamtsl4"	"3"	95676201	95687917
"205"	"ADAMTSL5"	"protein_coding"	-0.0672704801458786	0.0444176455025741	-1.51449901012831	2.24647269011453	0.133919356667846	0	"19"	"Adamtsl5"	"10"	80339110	80348412
"206"	"ADAP1"	"protein_coding"	0.214281499671988	0.0375801635163614	5.70198422842666	26.740566018527	2.32684959178223e-07	1	"7"	"Adap1"	"5"	139271876	139325622
"207"	"ADAR"	"protein_coding"	0.00727750766043574	0.0101441785321214	0.717407292999782	0.512916034866279	0.473879244297433	0	"1"	"Adar"	"3"	89715022	89753446
"208"	"ADARB1"	"protein_coding"	-0.025147918391162	0.0504748193692553	-0.498227011119921	0.247746591503187	0.618666260028322	0	"21"	"Adarb1"	"10"	77290726	77418270
"209"	"ADAT1"	"protein_coding"	-0.0286969063009442	0.0210208419740659	-1.36516445613113	1.83920975064609	0.175043597546989	0	"16"	"Adat1"	"8"	111966908	111992302
"210"	"ADAT2"	"protein_coding"	-0.0477617271515506	0.0334385478388636	-1.42834334139475	2.0140952098273	0.155844148771415	0	"6"	"Adat2"	"10"	13552894	13563376
"211"	"ADCK1"	"protein_coding"	0.0193410167302303	0.0319528720034622	0.605298225716131	0.365538948073294	0.545446022403269	0	"14"	"Adck1"	"12"	88360554	88461724
"212"	"ADCK2"	"protein_coding"	-0.0384136616201706	0.0335275552869674	-1.14573404745387	1.3019195195821	0.2538628987655	0	"7"	"Adck2"	"6"	39573873	39588769
"213"	"ADCK2"	"protein_coding"	-0.0384136616201706	0.0335275552869674	-1.14573404745387	1.3019195195821	0.2538628987655	0	"7"	"Gm42420"	"6"	39585753	39596595
"214"	"ADCK5"	"protein_coding"	0.0190842798182741	0.0265411081755922	0.719046080970518	0.514468666112109	0.473210777040901	0	"8"	"Adck5"	"15"	76576358	76595816
"215"	"ADCY2"	"protein_coding"	0.00238156834206946	0.0198114441001141	0.120211748827322	0.0144472244939351	0.904327404986659	0	"5"	"Adcy2"	"13"	68620043	68999541
"216"	"ADCY3"	"protein_coding"	0.0249892387176005	0.0361392370593686	0.691471119784538	0.476691219254434	0.489924893274405	0	"2"	"Adcy3"	"12"	4133103	4213525
"217"	"ADCY4"	"protein_coding"	-0.00633142325405667	0.0433632200404583	-0.146009065935357	0.0212988384479615	0.883967794451583	0	"14"	"Adcy4"	"14"	55769057	55784095
"218"	"ADCY6"	"protein_coding"	0.000200873438139092	0.0433085675996208	0.00463819168521406	2.15072492437685e-05	0.996299751094905	0	"12"	"Adcy6"	"15"	98589973	98610076
"219"	"ADCY7"	"protein_coding"	0.196548607313128	0.0228590803402196	8.59827273835283	50.8653869038188	9.89227442823632e-13	1	"16"	"Adcy7"	"8"	88272403	88329962
"220"	"ADCY9"	"protein_coding"	0.113764672570997	0.0269485987560796	4.22154315334602	15.8559597449902	6.8350935085497e-05	0	"16"	"Adcy9"	"16"	4287529	4420498
"221"	"ADD1"	"protein_coding"	0.0912036646309896	0.0200999681306911	4.5375029471678	18.0668851098143	2.13278728319399e-05	0	"4"	"Add1"	"5"	34573664	34632308
"222"	"ADD2"	"protein_coding"	-0.136098991306523	0.0329630197816742	-4.12883868674517	15.321140167545	9.06958607348776e-05	0	"2"	"Add2"	"6"	86028681	86124409
"223"	"ADD3"	"protein_coding"	-0.0305010413403873	0.0241371649424989	-1.26365467581005	1.58059216226613	0.208675417924332	0	"10"	"Add3"	"19"	53140443	53247399
"224"	"ADGB"	"protein_coding"	0.0126606826335479	0.0527022640356457	0.240230336688851	0.0576665936197571	0.810222736156819	0	"6"	"Adgb"	"10"	10335703	10472326
"225"	"ADGRA3"	"protein_coding"	0.00946727442836595	0.0390208927500055	0.242620651685747	0.0588428607376841	0.808334282474177	0	"4"	"Adgra3"	"5"	49959956	50059006
"226"	"ADGRD1"	"protein_coding"	-0.0305504653028153	0.0307098323296654	-0.994810553664398	0.983500570098528	0.321336097216101	0	"12"	"Adgrd1"	"5"	129096750	129204599
"227"	"ADGRE1"	"protein_coding"	-0.0878177929537899	0.0358828971075434	-2.44734400041876	5.6998275345824	0.0169665800372651	0	"19"	"Adgre1"	"17"	57358691	57483527
"228"	"ADGRE5"	"protein_coding"	0.165635590191051	0.0144152498319969	11.4903031249168	75.7459439428426	3.22613111970046e-18	1	"19"	"Adgre5"	"8"	83723251	83741326
"229"	"ADGRF1"	"protein_coding"	-0.038747512835869	0.0163024308064277	-2.37679357734748	5.41513585472457	0.0199628997889752	0	"6"	"Adgrf1"	"17"	43270329	43324737
"230"	"ADGRF3"	"protein_coding"	-0.0291823468526385	0.0473637719238794	-0.616132239204657	0.37870975561151	0.538294563394823	0	"2"	"Adgrf3"	"5"	30193431	30205722
"231"	"ADGRG1"	"protein_coding"	0.223717736495708	0.0274591286316279	8.14729919135257	47.3525256062856	5.93016618552883e-12	1	"16"	"Adgrg1"	"8"	94974751	95014217
"232"	"ADGRG3"	"protein_coding"	0.282894390690576	0.0419873306601082	6.73761313813052	35.5619068228568	2.47072184463576e-09	1	"16"	"Adgrg3"	"8"	95017692	95045250
"233"	"ADGRG5"	"protein_coding"	0.533446044449796	0.0428057865973934	12.4620077529957	82.693869967104	9.57978808427312e-20	1	"16"	"Adgrg5"	"8"	94923694	94943280
"234"	"ADGRG6"	"protein_coding"	0.00880083466710673	0.0411259898741974	0.213996907892749	0.0457794882706537	0.830577144626035	0	"6"	"Adgrg6"	"10"	14402583	14545659
"235"	"ADGRL1"	"protein_coding"	0.0493240175846507	0.0424628648668976	1.16158007094575	1.336109568144	0.24772122068752	0	"19"	"Adgrl1"	"8"	83900105	83941954
"236"	"ADGRL2"	"protein_coding"	-0.094456780498046	0.0490450794203784	-1.9259175765306	3.6247164906072	0.0569272705731017	0	"1"	"Adgrl2"	"3"	148815583	148990555
"237"	"ADGRV1"	"protein_coding"	-0.00270810664559474	0.0452351349512206	-0.0598673276539362	0.00358401562064614	0.952261842753358	0	"5"	"Adgrv1"	"13"	81095068	81633154
"238"	"ADH4"	"protein_coding"	-0.0374465805640794	0.0236603272026193	-1.58267382540398	2.46506434600799	0.116402935456064	0	"4"	"Adh4"	"3"	138415466	138430892
"239"	"ADH5"	"protein_coding"	0.0648063821346693	0.0163462831017133	3.96459438096217	14.1626204462916	0.000167668590937705	0	"4"	"Adh5"	"3"	138443093	138455499
"240"	"ADH6"	"protein_coding"	0.0186258234519029	0.0383290904399775	0.485944832974071	0.235790150633335	0.627263362570145	0	"4"	"Adh6b"	"3"	138341775	138358861
"241"	"ADHFE1"	"protein_coding"	0.117591650207173	0.0192561529237688	6.10670525274153	30.1462039930134	4.00670671887178e-08	1	"8"	"Adhfe1"	"1"	9547948	9580673
"242"	"ADI1"	"protein_coding"	-0.0461444404325987	0.0159109846565036	-2.90016246189623	7.9557007583954	0.00479361451417716	0	"2"	"Adi1"	"12"	28675231	28682175
"243"	"ADIPOQ"	"protein_coding"	0.0116319803147562	0.0132603307261264	0.877201372650387	0.765575682808039	0.381589239842249	0	"3"	"Adipoq"	"16"	23146536	23158028
"244"	"ADIPOR1"	"protein_coding"	0.0441722915819688	0.0206316530848526	2.14099623526529	4.4490191176836	0.0349212994214164	0	"1"	"Adipor1"	"1"	134415378	134433351
"245"	"ADIPOR2"	"protein_coding"	0.102406225799874	0.0211047833357235	4.85227562732348	20.6071315400252	5.63856807222092e-06	0	"12"	"Adipor2"	"6"	119353150	119417704
"246"	"ADK"	"protein_coding"	-0.152020976641644	0.0206784742376041	-7.35165345831908	40.6774404976118	1.79548099700223e-10	1	"10"	"Adk"	"14"	21052574	21448569
"247"	"ADNP"	"protein_coding"	-0.00224762960734307	0.0146970234058423	-0.152930940182731	0.0233599898721266	0.878524648229543	0	"20"	"Adnp"	"2"	168180986	168207112
"248"	"ADNP2"	"protein_coding"	-0.0302106563917809	0.0361397446561997	-0.835939951407441	0.695010938781735	0.404465186348202	0	"18"	"Adnp2"	"18"	80126311	80151482
"249"	"ADORA2A"	"protein_coding"	-0.0900922313173023	0.0356040164474998	-2.53039517185227	6.15094475452818	0.0131341920642275	0	"22"	"Adora2a"	"10"	75316877	75334784
"250"	"ADORA2B"	"protein_coding"	-0.0745356061186457	0.0236730443939182	-3.14854333386011	9.27427551580858	0.00232394590652267	0	"17"	"Adora2b"	"11"	62248984	62266453
"251"	"ADPGK"	"protein_coding"	0.0543554052730598	0.0210494322391609	2.58227417516448	6.4016181446885	0.0114016397708565	0	"15"	"Adpgk"	"9"	59291558	59324052
"252"	"ADPRM"	"protein_coding"	-0.385600927820965	0.0347381673326235	-11.1002092922397	74.2506690232364	6.88014992876249e-18	1	"17"	"Adprm"	"11"	67037905	67052594
"253"	"ADRA1A"	"protein_coding"	-0.0372730790093025	0.0245355479422609	-1.51914597941797	2.26691428399387	0.132162815031067	0	"8"	"Adra1a"	"14"	66635251	66771168
"254"	"ADRB2"	"protein_coding"	0.543052513388129	0.0541951177987726	10.0203216718615	63.5118347733552	1.59406252771539e-15	1	"5"	"Adrb2"	"18"	62177816	62179959
"255"	"ADRM1"	"protein_coding"	0.0998871640202832	0.0171743729248171	5.8160588719921	27.6503279040757	1.45347426555508e-07	1	"20"	"Adrm1"	"2"	180171485	180176286
"256"	"ADRM1"	"protein_coding"	0.0998871640202832	0.0171743729248171	5.8160588719921	27.6503279040757	1.45347426555508e-07	1	"20"	"Gm9774"	"3"	92428032	92429423
"257"	"ADSL"	"protein_coding"	-0.135869905401358	0.0159479619332278	-8.51957798559018	50.5059070105445	1.18806662392318e-12	1	"22"	"Adsl"	"15"	80948490	80970946
"258"	"ADTRP"	"protein_coding"	-0.367241284805014	0.0407945858254879	-9.0022064784775	55.7719611058048	8.13840408113662e-14	1	"6"	"Adtrp"	"13"	41763148	41847684
"259"	"AEBP2"	"protein_coding"	-0.00999253890719131	0.014839539687244	-0.673372565308132	0.450011402582899	0.502329539505899	0	"12"	"Aebp2"	"6"	140622663	140678472
"260"	"AEN"	"protein_coding"	-0.0854874301243912	0.0188185975674044	-4.54270993458425	18.0977385892934	2.0985051426599e-05	0	"15"	"Aen"	"7"	78895854	78911209
"261"	"AFAP1"	"protein_coding"	-0.0445644811565311	0.0172955213366321	-2.57664861839944	6.31799780178865	0.0119518506587982	0	"4"	"Afap1"	"5"	35893319	36003923
"262"	"AFF1"	"protein_coding"	-0.0207884574527583	0.024462032105282	-0.849825450448553	0.718659442825455	0.39658398853014	0	"4"	"Aff1"	"5"	103692374	103855322
"263"	"AFF3"	"protein_coding"	-0.0649699161847343	0.0278754532849326	-2.33072142435267	5.23449067986178	0.0221432909625224	0	"2"	"Aff3"	"1"	38177326	38664955
"264"	"AFF4"	"protein_coding"	0.00710593644661779	0.0176948214186977	0.401582829149612	0.161104382410876	0.688141767668473	0	"5"	"Aff4"	"11"	53350833	53421830
"265"	"AFG3L2"	"protein_coding"	0.0293827236756585	0.0262760405274541	1.11823254515681	1.24065096146578	0.265345634554173	0	"18"	"Afg3l2"	"18"	67404764	67449172
"266"	"AFM"	"protein_coding"	-0.0219551444269945	0.0472280877835255	-0.464874727251885	0.215583803276701	0.642425639485135	0	"4"	"Afm"	"5"	90518932	90553543
"267"	"AFMID"	"protein_coding"	-0.0466218768332898	0.021101015970505	-2.20946123629582	4.73682786392618	0.0295234603639235	0	"17"	"Afmid"	"11"	117825924	117839908
"268"	"AFP"	"protein_coding"	-0.109722460327966	0.0557599030335489	-1.96776634030281	3.78020180033459	0.0518624054437166	0	"4"	"Afp"	"5"	90490737	90508907
"269"	"AFTPH"	"protein_coding"	0.0409422850932503	0.0165113332620678	2.47964743024773	5.87121795815101	0.0153904002996978	0	"2"	"Aftph"	"11"	20685084	20741589
"270"	"AGA"	"protein_coding"	-0.0126143022054191	0.0247826590436377	-0.508997125094913	0.258521947934156	0.611137419432363	0	"4"	"Aga"	"8"	53511727	53523421
"271"	"AGAP1"	"protein_coding"	0.286291170831483	0.0480882515978915	5.95345352177529	29.2801136468589	6.26352088433274e-08	1	"2"	"Agap1"	"1"	89454806	89897617
"272"	"AGAP2"	"protein_coding"	0.0532315753287148	0.0241497895417054	2.20422522675764	4.68647646211991	0.0304009270587	0	"12"	"Agap2"	"10"	127075284	127093169
"273"	"AGAP3"	"protein_coding"	-0.0129206717117001	0.0354110712300376	-0.364876612395167	0.13298106673281	0.71536097155485	0	"7"	"Agap3"	"5"	24452177	24502047
"274"	"AGBL2"	"protein_coding"	-0.0530577647640671	0.0302793529608401	-1.75227538160032	3.01230191205499	0.0826348636697857	0	"11"	"Agbl2"	"2"	90782727	90834437
"275"	"AGBL3"	"protein_coding"	-0.0930068702101205	0.0419477672058114	-2.21720669311895	4.76484817588462	0.0290466210315325	0	"7"	"Agbl3"	"6"	34780432	34859459
"276"	"AGBL5"	"protein_coding"	-0.107385081686592	0.0337381169982927	-3.18290086231031	9.50551827228833	0.00204854889926283	0	"2"	"Agbl5"	"5"	30888694	30906965
"277"	"AGER"	"protein_coding"	-0.0940191711508966	0.0324299011403876	-2.89915071723136	7.97060391564034	0.00475430745224478	0	"6"	"Ager"	"17"	34597862	34600936
"278"	"AGFG1"	"protein_coding"	-0.00443179844119071	0.0227769580481408	-0.194573763178726	0.0378498806954894	0.845744890646633	0	"2"	"Agfg1"	"1"	82839483	82901182
"279"	"AGFG2"	"protein_coding"	-0.0373791078798974	0.0189632933264858	-1.97112955204307	3.79008489985434	0.0515570333115714	0	"7"	"Agfg2"	"5"	137650463	137684726
"280"	"AGGF1"	"protein_coding"	-0.0327993170893819	0.0219573891867937	-1.49377126808451	2.19991646181197	0.138018217076802	0	"5"	"Aggf1"	"13"	95350683	95375352
"281"	"AGK"	"protein_coding"	0.133097121272452	0.0270482023922707	4.92073814526343	20.8348121745807	5.00646487664973e-06	0	"7"	"Agk"	"6"	40325172	40396762
